type,title,url,parent_url,local_path,status,size_bytes,seconds,error
post,Symbol Technique,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215/posts/2158960244,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/Symbol Technique.html,REPLACED,261176,6.721,
post,Software Setup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962142,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Software Setup.html,REPLACED,261487,332.249,
post,Tools & Timeline,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962143,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Tools & Timeline.html,REPLACED,266084,332.132,
post,Animating Sparkles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960232,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Animating Sparkles.html,REPLACED,262361,8.808,
post,Adding Glows,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960236,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Adding Glows.html,REPLACED,261895,17.206,
post,Cleanup Sparkle Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960234,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Cleanup Sparkle Animation.html,REPLACED,262687,17.322,
post,BONUS -  Attempted Sparkle Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960237,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/BONUS -  Attempted Sparkle Animation.html,REPLACED,262040,15.556,
post,Reference Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960178,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Reference Review.html,REPLACED,266582,16.096,
post,Final Lightning Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960179,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Final Lightning Review.html,REPLACED,266827,17.907,
post,First Attempts,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960181,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/First Attempts.html,REPLACED,262756,17.143,
post,Begin to Animate!,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207/posts/2158962135,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/Begin to Animate!.html,REPLACED,270992,384.417,
post,Third Attempt,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960183,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Third Attempt.html,REPLACED,262452,18.378,
post,Rough Animation: Part 2,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960138,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation_ Part 2.html,REPLACED,261685,16.300,
post,Cleanup & Polish,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960205,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Cleanup & Polish.html,REPLACED,263293,39.736,
post,Rough Animation Revisions,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960141,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation Revisions.html,REPLACED,262676,9.025,
post,Rough Animation Touch Up,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960144,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation Touch Up.html,REPLACED,261738,18.025,
post,Cleanup & First Color Pass,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960145,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Cleanup & First Color Pass.html,REPLACED,262457,16.496,
post,Final Steps (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960151,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Final Steps (Unnarrated).html,REPLACED,260722,15.695,
post,Second Color Pass,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960149,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Second Color Pass.html,REPLACED,262050,16.810,
post,Applied Foundations Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659705/posts/2159034317,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659705,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Review/Applied Foundations Review.html,REPLACED,258176,12.536,
post,Intro & Fire Techniques,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461/posts/2158960532,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Intro & Fire Techniques.html,REPLACED,268142,16.481,
post,Wisp Technique,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461/posts/2158960533,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Wisp Technique.html,REPLACED,265844,13.691,
post,Zap Technique,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461/posts/2158960535,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Zap Technique.html,REPLACED,261612,13.775,
post,Intro to FX Concept Painting Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659772/posts/2159034812,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659772,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Review/Intro to FX Concept Painting Review.html,REPLACED,261488,7.590,
post,Goo Technique,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461/posts/2158960538,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Goo Technique.html,REPLACED,266355,13.651,
post,Fire Explosion Thumbnails,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650/posts/2159032250,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Fire Explosion Thumbnails.html,REPLACED,261585,12.627,
post,Painting & Commentary (version 1),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650/posts/2159032251,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Painting & Commentary (version 1).html,REPLACED,267476,13.962,
post,Painting & Commentary (version 2),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650/posts/2159032252,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Painting & Commentary (version 2).html,REPLACED,262122,12.947,
post,Fire Explosion Paintover - Jeff Gates,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650/posts/2159032253,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Fire Explosion Paintover - Jeff Gates.html,REPLACED,262393,12.287,
post,Painting & Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627651/posts/2159032254,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627651,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Wispy Cloud/Painting & Commentary.html,REPLACED,262322,8.192,
post,Thumbnails,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627652/posts/2159032255,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627652,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Lightning Zap/Thumbnails.html,REPLACED,261656,19.743,
post,Painting & Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627652/posts/2159032257,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627652,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Lightning Zap/Painting & Commentary.html,REPLACED,262906,20.375,
post,Thumbnails,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627654/posts/2159032258,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627654,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Goo Splat/Thumbnails.html,REPLACED,261810,26.505,
post,Painting & Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627654/posts/2159032259,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627654,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Goo Splat/Painting & Commentary.html,REPLACED,262369,20.140,
post,Concept Sketches & Timing Pass,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960130,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Concept Sketches & Timing Pass.html,REPLACED,262723,195.612,
post,Rough Animation: Part 1,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960132,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation_ Part 1.html,REPLACED,262140,191.649,
post,FX Concept Painting Elemental Studies Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659778/posts/2159034814,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659778,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Review/FX Concept Painting Elemental Studies Review.html,REPLACED,262255,19.984,
post,Painting & Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627655/posts/2159032261,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627655,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Sparker & Aquanna Illustration/Painting & Commentary.html,REPLACED,262127,21.781,
post,Corona Shine,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237/posts/2158959854,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Corona Shine.html,REPLACED,263231,43.150,
post,Color & Glow,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237/posts/2158959981,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Color & Glow.html,REPLACED,263757,7.553,
post,Flipbook Creation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237/posts/2158959984,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Flipbook Creation.html,REPLACED,268605,14.905,
post,Primary Motion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627238/posts/2158960005,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627238,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Fire Swoosh/Primary Motion.html,REPLACED,266877,6.349,
post,Secondary Bits,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627238/posts/2158960006,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627238,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Fire Swoosh/Secondary Bits.html,REPLACED,262258,6.325,
post,Inner Shapes,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627238/posts/2158960009,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627238,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Fire Swoosh/Inner Shapes.html,REPLACED,262594,6.459,
