type,title,url,parent_url,local_path,status
post,Bowl Mesh in Maya,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613652/posts/2158906068,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613652,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Gooey Dissolve Material/Bowl Mesh in Maya.html,DISCOVERED
post,Gooey Shape Painting,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613652/posts/2158906067,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613652,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Gooey Dissolve Material/Gooey Shape Painting.html,DISCOVERED
post,Dissolve Map Photoshop Tricks,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613652/posts/2158917943,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613652,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Gooey Dissolve Material/Dissolve Map Photoshop Tricks.html,DISCOVERED
post,Normal Maps,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613652/posts/2158917944,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613652,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Gooey Dissolve Material/Normal Maps.html,DISCOVERED
post,U&U Goo Splat Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613677/posts/2164342914,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613677,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/U&U Goo Splat Breakdown/U&U Goo Splat Breakdown.html,DISCOVERED
post,Portfolio - Tips & Tricks,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2160576156,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Tips & Tricks.html,DISCOVERED
post,Portfolio - Professional Examples,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2160576159,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Professional Examples.html,DISCOVERED
post,Portfolio - Student Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2160576163,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Student Review.html,DISCOVERED
post,Portfolio - Student Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2167480384,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Student Review.html,DISCOVERED
post,Portfolio - Student Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2177007232,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Student Review.html,DISCOVERED
post,Portfolio - Student Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2177827118,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Student Review.html,DISCOVERED
post,Portfolio - Student Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2178731171,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Student Review.html,DISCOVERED
post,Portfolio - Student Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2179656006,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Student Review.html,DISCOVERED
post,Portfolio - Student Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2180554170,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Student Review.html,DISCOVERED
post,Portfolio - Student Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2181491212,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Student Review.html,DISCOVERED
post,Portfolio - Student Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2182158599,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Student Review.html,DISCOVERED
post,Portfolio - Student Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699/posts/2183004837,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,Apprenticeship Level 3/Soft Skills - Explained/Portfolio & Application Planning/Portfolio - Student Review.html,DISCOVERED
post,Soft Skills Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151085931/posts/2160576300,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151085931,Apprenticeship Level 3/Soft Skills - Explained/Review/Soft Skills Review.html,DISCOVERED
post,Light Magic Sword Trail - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661702/posts/2159090681,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661702,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Sword Swipe Spell/Light Magic Sword Trail - Unreal 4.html",DISCOVERED
post,Melee Hit Effect - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661702/posts/2159090682,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661702,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Sword Swipe Spell/Melee Hit Effect - Unreal 4.html",DISCOVERED
post,Windup Particle Setup - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090915,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Windup Particle Setup - Unreal 4.html",DISCOVERED
post,Windup Additional Textures - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090919,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Windup Additional Textures - Unreal 4.html",DISCOVERED
post,Windup Final Edit - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090921,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Windup Final Edit - Unreal 4.html",DISCOVERED
post,Particle-Based Attempt - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090922,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Particle-Based Attempt - Unreal 4.html",DISCOVERED
post,Cast Animation - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090923,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Cast Animation - Unreal 4.html",DISCOVERED
post,Final Implementation - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090924,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Final Implementation - Unreal 4.html",DISCOVERED
post,Animation & Unreal Setup - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090927,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Animation & Unreal Setup - Unreal 4.html",DISCOVERED
post,Flipbook Dissolve & Unreal Setup - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090928,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Flipbook Dissolve & Unreal Setup - Unreal 4.html",DISCOVERED
post,Smoke Flibook & Unreal Setup - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090929,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Smoke Flibook & Unreal Setup - Unreal 4.html",DISCOVERED
post,Base Smoke Animation - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090932,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Base Smoke Animation - Unreal 4.html",DISCOVERED
post,Niagara Smoke & Embers - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090949,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Niagara Smoke & Embers - Unreal 4.html",DISCOVERED
post,Additional Textures & Meshes - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090950,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Additional Textures & Meshes - Unreal 4.html",DISCOVERED
post,Material & Niagara Particle Setup - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090956,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Material & Niagara Particle Setup - Unreal 4.html",DISCOVERED
post,Streamers & Finish - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703/posts/2159090959,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Fireball Spell/Streamers & Finish - Unreal 4.html",DISCOVERED
post,Introduction & Planning - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090963,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Introduction & Planning - Unreal 4.html",DISCOVERED
post,Column Flipbook & Mesh - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090964,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Column Flipbook & Mesh - Unreal 4.html",DISCOVERED
post,Hit Column Unreal Setup - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090966,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Hit Column Unreal Setup - Unreal 4.html",DISCOVERED
post,Hit Dust Cloud Animation & Setup - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090968,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Hit Dust Cloud Animation & Setup - Unreal 4.html",DISCOVERED
post,Windup Unreal Setup: Part 1 - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090969,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Windup Unreal Setup_ Part 1 - Unreal 4.html",DISCOVERED
post,Windup Unreal Setup: Part 2 - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090971,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Windup Unreal Setup_ Part 2 - Unreal 4.html",DISCOVERED
post,Cast Flipbook Creation,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090973,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Cast Flipbook Creation.html",DISCOVERED
post,Cast Unreal Setup - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090976,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Cast Unreal Setup - Unreal 4.html",DISCOVERED
post,Cleanup: Flipbooks (Unnarrated),https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090977,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Cleanup_ Flipbooks (Unnarrated).html",DISCOVERED
post,Cleanup: Unreal Implementation - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090978,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Cleanup_ Unreal Implementation - Unreal 4.html",DISCOVERED
post,Revision: Overview - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090980,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Revision_ Overview - Unreal 4.html",DISCOVERED
post,Revision: Color Concept,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090983,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Revision_ Color Concept.html",DISCOVERED
post,Revision: AOE Column - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090984,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Revision_ AOE Column - Unreal 4.html",DISCOVERED
post,Revision: Windup - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090987,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Revision_ Windup - Unreal 4.html",DISCOVERED
post,Revision: Cast Effect - Unreal 4,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704/posts/2159090990,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/Unreal Heal/Revision_ Cast Effect - Unreal 4.html",DISCOVERED
